,sample,time_sec,event_id,event_type,event_color
5618,-729.54,56.18,,,
5619,-769.63,56.19,,,
5620,-271.71,56.2,,,
5621,-361.53,56.21,,,
5622,129.84,56.22,,,
5623,-105.91,56.23,,,
5624,182.67,56.24,,,
5625,32.2,56.25,,,
5626,427.77,56.26,,,
5627,215.37,56.27,,,
5628,574.59,56.28,,,
5629,457.37,56.29,,,
5630,830.8,56.3,,,
5631,648.34,56.31,,,
5632,1103.14,56.32,,,
5633,855.87,56.33,,,
5634,1143.39,56.34,,,
5635,829.82,56.35,,,
5636,490.66,56.36,,,
5637,-1019.85,56.37,,,
5638,-2029.03,56.38,,,
5639,-3197.88,56.39,,,
5640,-3648.48,56.4,,,
5641,-4488.49,56.41,,,
5642,-4456.6,56.42,,,
5643,-4575.3,56.43,,,
5644,-4160.32,56.44,,,
5645,-4111.13,56.45,,,
5646,-3275.63,56.46,,,
5647,-2958.98,56.47,,,
5648,-2193.55,56.48,,,
5649,-1926.64,56.49,,,
5650,-1067.34,56.5,,,
5651,-738.89,56.51,,,
5652,23.73,56.52,,,
5653,267.17,56.53,,,
5654,980.36,56.54,,,
5655,1234.08,56.55,,,
5656,1794.24,56.56,,,
5657,1860.65,56.57,,,
5658,2391.02,56.58,,,
5659,2313.63,56.59,,,
5660,2732.61,56.6,,,
5661,2605.69,56.61,,,
5662,2820.97,56.62,,,
5663,2737.04,56.63,,,
5664,3005.29,56.64,,,
5665,2823.38,56.65,,,
5666,3166.64,56.66,,,
5667,2926.38,56.67,,,
5668,3096.22,56.68,,,
5669,2808.49,56.69,,,
5670,2916.2,56.7,,,
5671,2696.81,56.71,,,
5672,2916.84,56.72,,,
5673,2641.08,56.73,,,
5674,2673.57,56.74,,,
5675,2356.83,56.75,,,
5676,2457.66,56.76,,,
5677,2145.4,56.77,,,
5678,2229.2,56.78,,,
5679,1939.85,56.79,,,
5680,2040.64,56.8,,,
5681,1739.43,56.81,,,
5682,1705.95,56.82,,,
5683,1433.5,56.83,,,
5684,1502.16,56.84,,,
5685,1257.62,56.85,,,
5686,1287.62,56.86,,,
5687,991.69,56.87,,,
5688,1115.95,56.88,,,
5689,895.48,56.89,,,
5690,1021.04,56.9,,,
5691,873.52,56.91,,,
5692,918.58,56.92,,,
5693,743.62,56.93,,,
5694,807.34,56.94,,,
5695,568.65,56.95,,,
5696,572.94,56.96,,,
5697,391.03,56.97,,,
5698,513.8,56.98,,,
5699,317.33,56.99,,,
5700,241.04,57.0,,,
5701,77.14,57.01,,,
5702,288.66,57.02,,,
5703,200.13,57.03,,,
5704,187.62,57.04,,,
5705,75.0,57.05,,,
5706,126.26,57.06,,,
5707,-28.35,57.07,,,
5708,7.79,57.08,,,
5709,-116.29,57.09,,,
5710,-159.77,57.1,,,
5711,-272.9,57.11,,,
5712,-113.65,57.12,,,
5713,-174.49,57.13,,,
5714,-176.78,57.14,,,
5715,-251.94,57.15,,,
5716,-293.38,57.16,,,
5717,-311.38,57.17,,,
5718,-134.38,57.18,,,
5719,-313.89,57.19,,,
5720,-311.26,57.2,,,
5721,-272.92,57.21,,,
5722,-352.7,57.22,,,
5723,-405.36,57.23,,,
5724,-388.33,57.24,,,
5725,-372.2,57.25,,,
5726,-351.23,57.26,,,
5727,-284.05,57.27,,,
5728,-318.99,57.28,,,
5729,-406.69,57.29,,,
5730,-353.41,57.3,,,
5731,-295.86,57.31,,,
5732,-310.31,57.32,,,
5733,-314.69,57.33,,,
5734,-324.59,57.34,,,
5735,-267.28,57.35,,,
5736,-334.84,57.36,,,
5737,-361.77,57.37,,,
5738,-432.93,57.38,,,
5739,-383.47,57.39,,,
5740,-362.96,57.4,,,
5741,-230.76,57.41,,,
5742,-352.36,57.42,,,
5743,-322.11,57.43,,,
5744,-338.47,57.44,,,
5745,-270.33,57.45,,,
5746,-315.53,57.46,,,
5747,-207.83,57.47,,,
5748,-341.09,57.48,,,
5749,914.93,57.49,,,
5750,1715.73,57.5,,,
5751,3257.75,57.51,,,
5752,3931.45,57.52,,,
5753,5074.38,57.53,,,
5754,5484.8,57.54,,,
5755,6269.8,57.55,,,
5756,6305.57,57.56,,,
5757,6471.44,57.57,,,
5758,5921.63,57.58,,,
5759,5141.21,57.59,,,
5760,4552.28,57.6,,,
5761,3893.37,57.61,,,
5762,3208.68,57.62,,,
5763,2337.64,57.63,,,
5764,897.56,57.64,,,
5765,73.04,57.65,,,
5766,-1138.2,57.66,,,
5767,-1647.68,57.67,,,
5768,-2480.57,57.68,,,
5769,-2639.11,57.69,,,
5770,-3230.18,57.7,,,
5771,-3233.28,57.71,,,
5772,-3648.03,57.72,,,
5773,-3435.92,57.73,,,
5774,-3753.53,57.74,,,
5775,-3472.58,57.75,,,
5776,-3671.41,57.76,,,
5777,-3365.78,57.77,,,
5778,-3600.88,57.78,,,
5779,-3460.6,57.79,,,
5780,-3702.12,57.8,,,
5781,-3348.03,57.81,,,
5782,-3431.17,57.82,,,
5783,-3063.41,57.83,,,
5784,-3111.05,57.84,,,
5785,-2657.93,57.85,,,
5786,-2913.36,57.86,,,
5787,-3226.34,57.87,,,
5788,-3817.9,57.88,,,
5789,-3333.48,57.89,,,
5790,-3156.68,57.9,,,
5791,-2589.85,57.91,,,
5792,-2527.88,57.92,,,
5793,-2038.23,57.93,,,
5794,-2013.64,57.94,,,
5795,-1631.06,57.95,,,
5796,-1702.06,57.96,,,
5797,-1351.0,57.97,,,
5798,-1353.88,57.98,,,
5799,-866.16,57.99,,,
5800,-838.92,58.0,,,
5801,-538.31,58.01,,,
5802,-581.29,58.02,,,
5803,-311.68,58.03,,,
5804,-367.08,58.04,,,
5805,-200.19,58.05,,,
5806,-364.78,58.06,,,
5807,-67.17,58.07,,,
5808,-122.8,58.08,,,
5809,60.94,58.09,,,
5810,-79.05,58.1,,,
5811,191.75,58.11,,,
5812,116.67,58.12,,,
5813,310.46,58.13,,,
5814,137.81,58.14,,,
5815,336.88,58.15,,,
5816,279.64,58.16,,,
5817,398.83,58.17,,,
5818,266.52,58.18,,,
5819,-1.94,58.19,,,
5820,-814.33,58.2,,,
5821,-1006.96,58.21,,,
5822,-909.19,58.22,,,
5823,-512.22,58.23,,,
5824,-509.37,58.24,,,
5825,-357.07,58.25,,,
5826,-296.57,58.26,,,
5827,36.69,58.27,,,
5828,688.05,58.28,,,
5829,118.67,58.29,,,
5830,467.04,58.3,,,
5831,418.48,58.31,,,
5832,602.51,58.32,,,
5833,581.35,58.33,,,
5834,723.19,58.34,,,
5835,656.84,58.35,,,
5836,885.79,58.36,,,
5837,811.32,58.37,,,
5838,891.1,58.38,,,
5839,819.63,58.39,,,
5840,943.81,58.4,,,
5841,842.5,58.41,,,
5842,840.64,58.42,,,
5843,707.38,58.43,,,
5844,727.14,58.44,,,
5845,600.31,58.45,,,
5846,634.46,58.46,,,
5847,544.44,58.47,,,
5848,592.19,58.48,,,
5849,502.73,58.49,,,
5850,530.0,58.5,,,
5851,477.31,58.51,,,
5852,532.77,58.52,,,
5853,481.34,58.53,,,
5854,534.53,58.54,,,
5855,540.18,58.55,,,
5856,591.24,58.56,,,
5857,561.75,58.57,,,
5858,538.91,58.58,,,
5859,512.02,58.59,,,
5860,466.6,58.6,,,
5861,359.69,58.61,,,
5862,291.54,58.62,,,
5863,264.64,58.63,,,
5864,259.34,58.64,,,
5865,268.33,58.65,,,
5866,226.59,58.66,,,
5867,217.39,58.67,,,
5868,224.03,58.68,,,
5869,319.38,58.69,,,
5870,369.95,58.7,,,
5871,384.36,58.71,,,
5872,301.59,58.72,,,
5873,377.35,58.73,,,
5874,245.69,58.74,,,
5875,138.95,58.75,,,
5876,48.18,58.76,,,
5877,135.39,58.77,,,
5878,6.38,58.78,1,Left,green
5879,-72.32,58.79,1,Left,green
5880,-636.66,58.8,1,Left,green
5881,-1058.71,58.81,1,Left,green
5882,-1187.68,58.82,1,Left,green
5883,-778.53,58.83,1,Left,green
5884,-613.69,58.84,1,Left,green
5885,-411.81,58.85,1,Left,green
5886,-456.51,58.86,1,Left,green
5887,-274.4,58.87,1,Left,green
5888,-278.72,58.88,1,Left,green
5889,-57.07,58.89,1,Left,green
5890,-97.93,58.9,1,Left,green
5891,61.76,58.91,1,Left,green
5892,-14.81,58.92,1,Left,green
5893,203.07,58.93,1,Left,green
5894,181.34,58.94,1,Left,green
5895,365.01,58.95,1,Left,green
5896,255.93,58.96,1,Left,green
5897,403.19,58.97,1,Left,green
5898,237.23,58.98,1,Left,green
5899,472.97,58.99,1,Left,green
5900,369.47,59.0,1,Left,green
5901,381.66,59.01,1,Left,green
5902,122.1,59.02,1,Left,green
5903,368.93,59.03,1,Left,green
5904,287.22,59.04,1,Left,green
5905,410.8,59.05,1,Left,green
5906,144.86,59.06,1,Left,green
5907,298.89,59.07,1,Left,green
5908,393.33,59.08,1,Left,green
5909,124.61,59.09,1,Left,green
5910,336.41,59.1,1,Left,green
5911,163.72,59.11,1,Left,green
5912,362.61,59.12,1,Left,green
5913,235.73,59.13,1,Left,green
5914,382.41,59.14,1,Left,green
5915,105.06,59.15,1,Left,green
5916,220.61,59.16,1,Left,green
5917,113.85,59.17,1,Left,green
5918,358.86,59.18,1,Left,green
5919,92.01,59.19,1,Left,green
5920,222.91,59.2,1,Left,green
5921,53.82,59.21,1,Left,green
5922,181.05,59.22,1,Left,green
5923,-606.74,59.23,1,Left,green
5924,-113.72,59.24,1,Left,green
5925,1084.6,59.25,1,Left,green
5926,762.48,59.26,1,Left,green
5927,1093.26,59.27,1,Left,green
5928,1692.33,59.28,,,
5929,1300.2,59.29,,,
5930,1030.76,59.3,,,
5931,855.06,59.31,,,
5932,709.4,59.32,,,
5933,334.15,59.33,,,
5934,-120.28,59.34,,,
5935,-952.55,59.35,,,
5936,-1082.01,59.36,,,
5937,-1237.97,59.37,,,
5938,-1023.74,59.38,,,
5939,-1035.16,59.39,,,
5940,-909.12,59.4,,,
5941,-855.81,59.41,,,
5942,-547.12,59.42,,,
5943,-599.38,59.43,,,
5944,-1135.56,59.44,,,
5945,-409.88,59.45,,,
5946,218.78,59.46,,,
5947,361.64,59.47,,,
5948,1127.09,59.48,,,
5949,1010.24,59.49,,,
5950,1175.4,59.5,,,
5951,1368.93,59.51,,,
5952,1235.35,59.52,,,
5953,982.98,59.53,,,
5954,960.05,59.54,,,
5955,676.61,59.55,,,
5956,247.69,59.56,,,
5957,-21.36,59.57,,,
5958,-162.5,59.58,,,
5959,-541.46,59.59,,,
5960,-942.96,59.6,,,
5961,-1057.41,59.61,,,
5962,-1067.72,59.62,,,
5963,-1021.67,59.63,,,
5964,-1021.77,59.64,,,
5965,-1021.47,59.65,,,
5966,-943.72,59.66,,,
5967,-833.74,59.67,,,
5968,-820.43,59.68,,,
5969,-732.41,59.69,,,
5970,-786.43,59.7,,,
5971,-661.65,59.71,,,
5972,-591.75,59.72,,,
5973,-537.57,59.73,,,
5974,-591.95,59.74,,,
5975,-454.42,59.75,,,
5976,349.34,59.76,,,
5977,1762.07,59.77,,,
5978,2890.79,59.78,,,
5979,4130.44,59.79,,,
5980,4901.7,59.8,,,
5981,5371.77,59.81,,,
5982,5502.29,59.82,,,
5983,5707.3,59.83,,,
5984,5645.53,59.84,,,
5985,5533.22,59.85,,,
5986,4908.38,59.86,,,
5987,4474.9,59.87,,,
5988,4077.62,59.88,,,
5989,3529.23,59.89,,,
5990,3008.14,59.9,,,
5991,2376.87,59.91,,,
5992,1822.01,59.92,,,
5993,1198.25,59.93,,,
5994,758.91,59.94,,,
5995,84.86,59.95,,,
5996,-486.45,59.96,,,
5997,-1075.44,59.97,,,
5998,-1421.19,59.98,,,
5999,-1830.82,59.99,,,
6000,-2131.86,60.0,,,
6001,-2434.16,60.01,,,
6002,-2471.59,60.02,,,
6003,-2654.1,60.03,,,
6004,-2829.97,60.04,,,
6005,-3024.68,60.05,,,
6006,-3118.66,60.06,,,
6007,-3186.31,60.07,,,
6008,-3132.85,60.08,,,
6009,-3177.49,60.09,,,
6010,-3241.74,60.1,,,
6011,-3272.58,60.11,,,
6012,-3206.32,60.12,,,
6013,-3159.07,60.13,,,
6014,-3093.24,60.14,,,
6015,-2972.05,60.15,,,
6016,-2848.61,60.16,,,
6017,-2673.68,60.17,,,
6018,-2627.23,60.18,,,
6019,-2537.64,60.19,,,
6020,-2469.3,60.2,,,
6021,-2257.86,60.21,,,
6022,-2186.07,60.22,,,
6023,-2044.13,60.23,,,
6024,-1835.83,60.24,,,
6025,-1635.98,60.25,,,
6026,-1564.58,60.26,,,
6027,-1378.31,60.27,,,
6028,-1364.42,60.28,,,
6029,-1200.77,60.29,,,
6030,-1186.07,60.3,,,
6031,-1082.97,60.31,,,
6032,-1108.87,60.32,,,
6033,-905.2,60.33,,,
6034,-927.68,60.34,,,
6035,-670.02,60.35,,,
6036,-627.89,60.36,,,
6037,-469.95,60.37,,,
6038,-488.97,60.38,,,
6039,-314.33,60.39,,,
6040,-373.9,60.4,,,
6041,-222.83,60.41,,,
6042,-268.64,60.42,,,
6043,-119.93,60.43,,,
6044,-120.31,60.44,,,
6045,52.06,60.45,,,
6046,-103.11,60.46,,,
6047,66.41,60.47,,,
6048,20.89,60.48,,,
6049,271.33,60.49,,,
6050,210.49,60.5,,,
6051,432.44,60.51,,,
6052,291.04,60.52,,,
6053,462.05,60.53,,,
6054,344.47,60.54,,,
6055,512.34,60.55,,,
6056,276.12,60.56,,,
6057,396.77,60.57,,,
6058,171.06,60.58,,,
6059,364.73,60.59,,,
6060,226.32,60.6,,,
6061,370.72,60.61,,,
6062,232.72,60.62,,,
6063,524.39,60.63,,,
6064,284.19,60.64,,,
6065,502.69,60.65,,,
6066,-74.44,60.66,,,
6067,508.37,60.67,,,
6068,240.29,60.68,,,
6069,459.08,60.69,,,
6070,277.35,60.7,,,
6071,580.59,60.71,,,
6072,300.54,60.72,,,
6073,574.05,60.73,,,
6074,346.9,60.74,,,
6075,535.89,60.75,,,
6076,297.73,60.76,,,
6077,472.58,60.77,,,
6078,218.81,60.78,,,
6079,449.74,60.79,,,
6080,260.12,60.8,,,
6081,491.13,60.81,,,
6082,264.7,60.82,,,
6083,453.43,60.83,,,
6084,416.14,60.84,,,
6085,531.3,60.85,,,
6086,-786.82,60.86,,,
6087,-2241.32,60.87,,,
6088,-4108.61,60.88,,,
6089,-5408.62,60.89,,,
6090,-6738.08,60.9,,,
6091,-7267.43,60.91,,,
6092,-7794.04,60.92,,,
6093,-7583.76,60.93,,,
6094,-7170.42,60.94,,,
6095,-6537.33,60.95,,,
6096,-5580.56,60.96,,,
6097,-4640.6,60.97,,,
6098,-3769.43,60.98,,,
6099,-2552.76,60.99,,,
6100,-1785.02,61.0,,,
6101,-533.8,61.01,,,
6102,281.78,61.02,1,Left,green
6103,1289.64,61.03,1,Left,green
6104,1837.82,61.04,1,Left,green
6105,2471.89,61.05,1,Left,green
6106,2845.88,61.06,1,Left,green
6107,3389.25,61.07,1,Left,green
6108,3537.89,61.08,1,Left,green
6109,3907.95,61.09,1,Left,green
6110,4011.88,61.1,1,Left,green
6111,4247.87,61.11,1,Left,green
6112,4193.57,61.12,1,Left,green
6113,4349.24,61.13,1,Left,green
6114,4200.97,61.14,1,Left,green
6115,4209.02,61.15,1,Left,green
6116,4037.96,61.16,1,Left,green
6117,4002.93,61.17,1,Left,green
6118,3889.27,61.18,1,Left,green
6119,3920.85,61.19,1,Left,green
6120,3693.11,61.2,1,Left,green
6121,3670.18,61.21,1,Left,green
6122,3515.46,61.22,1,Left,green
6123,3449.77,61.23,1,Left,green
6124,3252.33,61.24,1,Left,green
6125,3180.76,61.25,1,Left,green
6126,2988.92,61.26,1,Left,green
6127,2964.27,61.27,1,Left,green
6128,2273.74,61.28,1,Left,green
6129,1488.61,61.29,1,Left,green
6130,2482.2,61.3,1,Left,green
6131,3105.93,61.31,1,Left,green
6132,3266.71,61.32,1,Left,green
6133,3054.83,61.33,1,Left,green
6134,2407.56,61.34,1,Left,green
6135,1621.92,61.35,1,Left,green
6136,1052.22,61.36,1,Left,green
6137,970.66,61.37,1,Left,green
6138,276.65,61.38,1,Left,green
6139,232.54,61.39,1,Left,green
6140,-335.76,61.4,1,Left,green
6141,-798.77,61.41,1,Left,green
6142,-1181.85,61.42,1,Left,green
6143,-1719.3,61.43,1,Left,green
6144,-2189.18,61.44,1,Left,green
6145,-2361.65,61.45,1,Left,green
6146,-509.61,61.46,1,Left,green
6147,346.39,61.47,1,Left,green
6148,1613.61,61.48,1,Left,green
6149,2224.68,61.49,1,Left,green
6150,3180.42,61.5,1,Left,green
6151,3282.43,61.51,1,Left,green
6152,3511.66,61.52,,,
6153,2879.34,61.53,,,
6154,2580.25,61.54,,,
6155,1779.12,61.55,,,
6156,1511.69,61.56,,,
6157,780.12,61.57,,,
6158,911.23,61.58,,,
6159,353.29,61.59,,,
6160,-222.13,61.6,,,
6161,-54.46,61.61,,,
6162,992.84,61.62,,,
6163,696.52,61.63,,,
6164,898.41,61.64,,,
6165,1205.73,61.65,,,
6166,881.2,61.66,,,
6167,146.6,61.67,,,
6168,-126.99,61.68,,,
6169,-318.1,61.69,,,
6170,-720.45,61.7,,,
6171,-1230.8,61.71,,,
6172,-1217.5,61.72,,,
6173,-1706.36,61.73,,,
6174,-1995.67,61.74,,,
6175,-2662.55,61.75,,,
6176,-2802.37,61.76,,,
6177,-3186.92,61.77,,,
6178,-2955.72,61.78,,,
6179,-2926.65,61.79,,,
6180,-2512.45,61.8,,,
6181,-2484.31,61.81,,,
6182,-2055.97,61.82,,,
6183,-1934.44,61.83,,,
6184,-1510.16,61.84,,,
6185,-1474.74,61.85,,,
6186,-1148.99,61.86,,,
6187,-1138.88,61.87,,,
6188,-934.85,61.88,,,
6189,-1001.29,61.89,,,
6190,-742.23,61.9,,,
6191,-786.81,61.91,,,
6192,-528.6,61.92,,,
6193,-625.35,61.93,,,
6194,-490.57,61.94,,,
6195,-588.02,61.95,,,
6196,-275.25,61.96,,,
6197,-308.99,61.97,,,
6198,-222.0,61.98,,,
6199,696.71,61.99,,,
6200,2320.01,62.0,,,
6201,3529.68,62.01,,,
6202,4613.79,62.02,,,
6203,5191.14,62.03,,,
6204,5793.25,62.04,,,
6205,5972.26,62.05,,,
6206,6037.94,62.06,,,
6207,5724.79,62.07,,,
6208,5386.11,62.08,,,
6209,4903.9,62.09,,,
6210,4438.62,62.1,,,
6211,3833.34,62.11,,,
6212,3154.18,62.12,,,
6213,2376.63,62.13,,,
6214,1890.2,62.14,,,
6215,1349.21,62.15,,,
6216,841.67,62.16,,,
6217,232.82,62.17,,,
6218,-251.58,62.18,,,
6219,-755.48,62.19,,,
6220,-1127.22,62.2,,,
6221,-1489.85,62.21,,,
6222,-1937.94,62.22,,,
6223,-2195.04,62.23,,,
6224,-2523.36,62.24,,,
6225,-2778.86,62.25,,,
6226,-2899.66,62.26,,,
6227,-2958.2,62.27,,,
6228,-3102.5,62.28,,,
6229,-3262.62,62.29,,,
6230,-3308.93,62.3,,,
6231,-3230.45,62.31,,,
6232,-3305.44,62.32,,,
6233,-3196.15,62.33,,,
6234,-3173.88,62.34,,,
6235,-3070.22,62.35,,,
6236,-3060.63,62.36,,,
6237,-3079.05,62.37,,,
6238,-3141.96,62.38,,,
6239,-3051.38,62.39,,,
6240,-2960.11,62.4,,,
6241,-2705.4,62.41,,,
6242,-2684.92,62.42,,,
6243,-2521.42,62.43,,,
6244,-2405.31,62.44,,,
6245,-2151.48,62.45,,,
6246,-2152.95,62.46,,,
6247,-1872.99,62.47,,,
6248,-1865.18,62.48,,,
6249,-1713.4,62.49,,,
6250,-1722.32,62.5,,,
6251,-1502.25,62.51,,,
6252,-1459.19,62.52,,,
6253,-1160.03,62.53,,,
6254,-1162.27,62.54,,,
6255,-974.65,62.55,,,
6256,-973.11,62.56,,,
6257,-694.92,62.57,,,
6258,-750.51,62.58,,,
6259,-569.6,62.59,,,
6260,-595.97,62.6,,,
6261,-314.39,62.61,,,
6262,-288.23,62.62,,,
6263,-21.09,62.63,,,
6264,-186.48,62.64,,,
6265,-12.51,62.65,,,
6266,-212.56,62.66,,,
6267,-45.77,62.67,,,
6268,-167.68,62.68,,,
6269,87.84,62.69,,,
6270,-71.24,62.7,,,
6271,145.01,62.71,,,
6272,24.85,62.72,,,
6273,433.24,62.73,,,
6274,-58.61,62.74,,,
6275,-1329.81,62.75,,,
6276,-3126.45,62.76,,,
6277,-4511.85,62.77,,,
6278,-6100.07,62.78,,,
6279,-6847.64,62.79,,,
6280,-7589.5,62.8,,,
6281,-7549.66,62.81,,,
6282,-7559.98,62.82,,,
6283,-6758.17,62.83,,,
6284,-6256.69,62.84,,,
6285,-5206.74,62.85,,,
6286,-3967.04,62.86,,,
6287,-2526.61,62.87,,,
6288,-1593.86,62.88,,,
6289,-318.86,62.89,,,
6290,391.88,62.9,,,
6291,1380.57,62.91,,,
6292,1742.16,62.92,,,
6293,2568.99,62.93,,,
6294,2830.18,62.94,1,Left,green
6295,3422.83,62.95,1,Left,green
6296,3419.42,62.96,1,Left,green
6297,3873.19,62.97,1,Left,green
6298,3757.37,62.98,1,Left,green
6299,4201.49,62.99,1,Left,green
6300,3973.3,63.0,1,Left,green
6301,4238.89,63.01,1,Left,green
6302,4016.76,63.02,1,Left,green
6303,4305.2,63.03,1,Left,green
6304,4100.56,63.04,1,Left,green
6305,4306.72,63.05,1,Left,green
6306,3923.42,63.06,1,Left,green
6307,4130.16,63.07,1,Left,green
6308,3738.69,63.08,1,Left,green
6309,3811.62,63.09,1,Left,green
6310,3413.74,63.1,1,Left,green
6311,3574.75,63.11,1,Left,green
6312,3149.86,63.12,1,Left,green
6313,3361.67,63.13,1,Left,green
6314,3000.62,63.14,1,Left,green
6315,3088.75,63.15,1,Left,green
6316,2609.28,63.16,1,Left,green
6317,2752.53,63.17,1,Left,green
6318,2319.2,63.18,1,Left,green
6319,2415.95,63.19,1,Left,green
6320,2017.43,63.2,1,Left,green
6321,2194.56,63.21,1,Left,green
6322,1251.51,63.22,1,Left,green
6323,1090.49,63.23,1,Left,green
6324,1751.16,63.24,1,Left,green
6325,2688.85,63.25,1,Left,green
6326,2489.12,63.26,1,Left,green
6327,2831.51,63.27,1,Left,green
6328,2437.9,63.28,1,Left,green
6329,1951.55,63.29,1,Left,green
6330,1434.27,63.3,1,Left,green
6331,1032.47,63.31,1,Left,green
6332,528.13,63.32,1,Left,green
6333,552.66,63.33,1,Left,green
6334,77.78,63.34,1,Left,green
6335,-318.29,63.35,1,Left,green
6336,-1355.47,63.36,1,Left,green
6337,-1522.02,63.37,1,Left,green
6338,-1775.11,63.38,1,Left,green
6339,-1007.65,63.39,1,Left,green
6340,-683.47,63.4,1,Left,green
6341,273.94,63.41,1,Left,green
6342,404.89,63.42,1,Left,green
6343,678.37,63.43,1,Left,green
6344,257.84,63.44,,,
6345,389.63,63.45,,,
6346,-144.25,63.46,,,
6347,8.69,63.47,,,
6348,-332.12,63.48,,,
6349,-77.9,63.49,,,
6350,-378.03,63.5,,,
6351,-235.94,63.51,,,
6352,-898.05,63.52,,,
6353,96.19,63.53,,,
6354,387.4,63.54,,,
6355,710.02,63.55,,,
6356,743.76,63.56,,,
6357,1359.13,63.57,,,
6358,1305.89,63.58,,,
6359,1310.29,63.59,,,
6360,810.09,63.6,,,
6361,1241.16,63.61,,,
6362,762.27,63.62,,,
6363,363.11,63.63,,,
6364,-211.83,63.64,,,
6365,-9.67,63.65,,,
6366,-613.58,63.66,,,
6367,-608.7,63.67,,,
6368,-1172.25,63.68,,,
6369,-1331.4,63.69,,,
6370,-1962.97,63.7,,,
6371,-1934.15,63.71,,,
6372,-2253.07,63.72,,,
6373,-1911.3,63.73,,,
6374,-1958.88,63.74,,,
6375,-1629.23,63.75,,,
6376,-1814.47,63.76,,,
6377,-1434.66,63.77,,,
6378,-1489.23,63.78,,,
6379,-1141.57,63.79,,,
6380,-1218.95,63.8,,,
6381,-915.85,63.81,,,
6382,-1126.79,63.82,,,
6383,-735.33,63.83,,,
6384,-797.2,63.84,,,
6385,-569.49,63.85,,,
6386,-753.1,63.86,,,
6387,-417.51,63.87,,,
6388,-609.0,63.88,,,
6389,-415.52,63.89,,,
6390,-474.66,63.9,,,
6391,-158.09,63.91,,,
6392,-308.9,63.92,,,
6393,-88.17,63.93,,,
6394,-308.05,63.94,,,
6395,376.43,63.95,,,
6396,1517.65,63.96,,,
6397,3108.99,63.97,,,
6398,4103.07,63.98,,,
6399,5143.79,63.99,,,
6400,5427.48,64.0,,,
6401,5828.12,64.01,,,
6402,5825.09,64.02,,,
6403,5807.03,64.03,,,
6404,5290.37,64.04,,,
6405,4998.9,64.05,,,
6406,4372.188118811881,64.06,,,
6407,3961.090909090909,64.0701,,,
6408,3234.59,64.08,,,
6409,2777.871287128713,64.09,,,
6410,2113.222222222222,64.1001,,,
6411,1588.85,64.11,,,
6412,832.56,64.12,,,
6413,282.72,64.13,,,
6414,-235.55,64.14,,,
6415,-463.88,64.15,,,
6416,-1070.3,64.16,,,
6417,-1455.99,64.17,,,
6418,-1838.11,64.18,,,
6419,-2056.71,64.19,,,
6420,-2533.5940594059407,64.2,,,
6421,-2619.252525252525,64.2101,,,
6422,-2796.15,64.22,,,
6423,-2962.980198019802,64.23,,,
6424,-3276.808080808081,64.2401,,,
6425,-3357.84,64.25,,,
6426,-3552.14,64.26,,,
6427,-3527.66,64.27,,,
6428,-3557.56,64.28,,,
6429,-3449.53,64.29,,,
6430,-3484.12,64.3,,,
6431,-3314.4158415841584,64.31,,,
6432,-3202.030303030303,64.3201,,,
6433,-3023.35,64.33,,,
6434,-2992.920792079208,64.34,,,
6435,-2956.777777777778,64.3501,,,
6436,-2839.56,64.36,,,
6437,-2634.46,64.37,,,
6438,-2486.77,64.38,,,
6439,-2274.87,64.39,,,
6440,-2087.65,64.4,,,
6441,-1911.25,64.41,,,
6442,-1752.16,64.42,,,
6443,-1721.55,64.43,,,
6444,-1655.52,64.44,,,
6445,-1552.1584158415842,64.45,,,
6446,-1428.3232323232323,64.4601,,,
6447,-1361.97,64.47,,,
6448,-1216.6534653465346,64.48,,,
6449,-1169.858585858586,64.4901,,,
6450,-1025.05,64.5,,,
6451,-939.57,64.51,,,
6452,-839.11,64.52,,,
6453,-783.81,64.53,,,
6454,-551.55,64.54,,,
6455,-512.05,64.55,,,
6456,-357.66336633663366,64.56,,,
6457,-308.6868686868687,64.5701,,,
6458,-154.42,64.58,,,
6459,-182.58415841584159,64.59,,,
6460,2.212121212121212,64.6001,,,
6461,-15.33,64.61,,,
6462,460.76,64.62,,,
6463,78.84,64.63,,,
6464,-36.31,64.64,,,
6465,384.78,64.65,,,
6466,-582.5,64.66,,,
6467,-1951.94,64.67,,,
6468,-3781.25,64.68,,,
6469,-4998.29,64.69,,,
6470,-6326.089108910891,64.7,,,
6471,-6817.393939393939,64.7101,,,
6472,-7511.8,64.72,,,
6473,-7299.435643564357,64.73,,,
6474,-7273.090909090909,64.7401,,,
6475,-6566.3,64.75,,,
6476,-5992.77,64.76,,,
6477,-4643.56,64.77,,,
6478,-3524.6,64.78,,,
6479,-2045.85,64.79,,,
6480,-1221.61,64.8,,,
6481,5.811881188118812,64.81,,,
6482,597.5555555555555,64.8201,,,
6483,1600.47,64.83,,,
6484,1921.1584158415842,64.84,,,
6485,2651.8282828282827,64.8501,,,
6486,2824.19,64.86,,,
6487,3555.59,64.87,,,
6488,3614.86,64.88,,,
6489,4112.89,64.89,,,
6490,4006.82,64.9,,,
6491,4370.38,64.91,,,
6492,4066.89,64.92,,,
6493,4320.51,64.93,,,
6494,4008.48,64.94,,,
6495,4137.544554455446,64.95,,,
6496,3706.181818181818,64.9601,,,
6497,3910.32,64.97,,,
6498,3551.990099009901,64.98,,,
